id_ext,sigla_tipo,numero,ementa,data_apresentacao,casa,casa_origem,autor_nome,autor_uf,autor_partido,regime_tramitacao,forma_apreciacao,relator_id,relator_id_parlametria,id_leggo,status
2263378,PDL,408,"Susta a Resolução nº 46, de 8 de setembro de 2020, da Agência Nacional de Mineração. ",2020-09-24T09:07:00Z,camara,camara,Nilto Tatto,SP,PT,Ordinária,Plenário,NA,NA,eeb1b31085f6cb74ccf98f08691864e5,Ativa
2250646,PDL,166,"Susta os efeitos da Instrução Normativa n° 9, de 16 de abril de 2020, da Fundação Nacional do Índio - FUNAI ",2020-04-27T15:01:00Z,camara,camara,Alessandro Molon,RJ,PSB,Indefinido,Indefinido,NA,NA,274a7798ff43d2699b1b9c5d3b34ee9d,Ativa
2250702,PDL,171,"Susta, nos termos do art. 49, V, da Constituição Federal, a Instrução Normativa nº 09/PRES/FUNAI de 22 de abril de 2020, que disciplina o requerimento, análise e emissão da Declaração de Reconhecimento de Limites em relação a imóveis privados. ",2020-04-27T19:40:00Z,camara,camara,José Ricardo,AM,PT,Indefinido,Indefinido,NA,NA,e78aab05a10d710886691c8ff19f81e4,Ativa
2254012,PDL,247,"Susta os efeitos da Instrução Normativa nº 9, de 16 de abril de 2020 do Presidente da Fundação Nacional do Índio. ",2020-05-28T15:54:00Z,camara,camara,Célio Moura+João Daniel+Marcon+Nilto Tatto+Patrus Ananias+Professora Rosa Neide+Valmir Assunção,TO+SE+RS+SP+MG+MT+BA,PT+PT+PT+PT+PT+PT+PT,Indefinido,Indefinido,NA,NA,a175c8bda7e2631cc1e9736d566c123a,Ativa
2261195,PDL,382,"Susta os efeitos da Resolução N0. 24 de 03 de fevereiro de 2020 da Agência Nacional de Mineração, que Regulamenta o procedimento de disponibilidade de que tratam os artigos 26, 32 e 65, § 1º do Decreto-Lei nº 227, de 28 de fevereiro de 1967, e o art. 2º, inciso VII, da Lei nº 13.575, de 26 de dezembro de 2017 e do art. 46 do Decreto nº 9.406 de 12 de junho de 2018. ",2020-08-28T17:23:00Z,camara,camara,Ricardo Izar,SP,PP,Ordinária,Plenário,NA,NA,aeb768986dc22309b70e545e159f21a1,Ativa
2263463,PDL,417,"Susta as decisões da Reunião Ordinária n°135 do Conselho Nacional do Meio Ambiente (CONAMA) que revogaram as resoluções nº 264, nº 284, nº 302 e nº 303, que dispõem sobre o licenciamento ambiental para atividades de irrigação e a ocupação de Áreas de Preservação Permanente (APPs) de manguezais e restingas, e institui nova Resolução que permite a incineração de resíduos perigosos. ",2020-09-28T18:58:00Z,camara,camara,Áurea Carolina+David Miranda+Edmilson Rodrigues+Fernanda Melchionna+Glauber Braga+Ivan Valente+Luiza Erundina+Marcelo Freixo+Sâmia Bomfim+Talíria Petrone,MG+RJ+PA+RS+RJ+SP+SP+RJ+SP+RJ,PSOL+PSOL+PSOL+PSOL+PSOL+PSOL+PSOL+PSOL+PSOL+PSOL,Ordinária,Plenário,NA,NA,ac53697f4326dbc437b7e5047c3f666b,Ativa
2263448,PDL,414,"Susta a Resolução CONAMA, do Conselho Nacional do Meio Ambiente, que revoga as Resoluções CONAMA 284/2001, 302/2002 e 303/2002. ",2020-09-28T13:03:00Z,camara,camara,Alessandro Molon+Aliel Machado+Bira do Pindaré+Camilo Capiberibe+Danilo Cabral+Denis Bezerra+Elias Vaz+Gervásio Maia+Heitor Schuch+João H. Campos+Júlio Delgado+Lídice da Mata+Marcelo Nilo+Rafael Motta+Rodrigo Agostinho+Tadeu Alencar+Ted Conti+Túlio Gadêlha+Vilson da Fetaemg,RJ+PR+MA+AP+PE+CE+GO+PB+RS+PE+MG+BA+BA+RN+SP+PE+ES+PE+MG,PSB+PSB+PSB+PSB+PSB+PSB+PSB+PSB+PSB+PSB+PSB+PSB+PSB+PSB+PSB+PSB+PSB+PDT+PSB,Ordinária,Plenário,NA,NA,95a3ca957f9109c578c17f6a23a471e1,Ativa
2263453,PDL,415,"Susta a Resolução CONAMA, do Conselho Nacional do Meio Ambiente, que revoga as Resoluções CONAMA 284/2001, 302/2002 e 303/2002. ",2020-09-28T16:00:00Z,camara,camara,Afonso Florence+Airton Faleiro+Alencar Santana Braga+Alexandre Padilha+Beto Faro+Bohn Gass+Carlos Veras+Célio Moura+Enio Verri+Erika Kokay+Frei Anastacio Ribeiro+Gleisi Hoffmann+Helder Salomão+Jandira Feghali+João Daniel+João H. Campos+Jorge Solla+José Guimarães+Joseildo Ramos+Leonardo Monteiro+Luizianne Lins+Marcelo Freixo+Marcon+Margarida Salomão+Maria do Rosário+Marília Arraes+Merlong Solano+Natália Bonavides+Nilto Tatto+Padre João+Patrus Ananias+Paulão+Paulo Guedes+Paulo Teixeira+Pedro Uczai+Professora Rosa Neide+Rogério Correia+Rubens Otoni+Rui Falcão+Túlio Gadêlha+Valmir Assunção+Vander Loubet+Vicentinho+Waldenor Pereira,BA+PA+SP+SP+PA+RS+PE+TO+PR+DF+PB+PR+ES+RJ+SE+PE+BA+CE+BA+MG+CE+RJ+RS+MG+RS+PE+PI+RN+SP+MG+MG+AL+MG+SP+SC+MT+MG+GO+SP+PE+BA+MS+SP+BA,PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PCdoB+PT+PSB+PT+PT+PT+PT+PT+PSOL+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PDT+PT+PT+PT+PT,Ordinária,Plenário,NA,NA,6d4bd96c8a8dffe066718503d82ec4a0,Ativa
2263461,PDL,416,"Susta os efeitos da Resolução nº 500 do Conselho Nacional do Meio Ambiente – CONAMA, que revoga as Resoluções CONAMA 284/2001, 302/2002 e 303/2002. ",2020-09-28T17:51:00Z,camara,camara,Alice Portugal+Jandira Feghali+Perpétua Almeida,BA+RJ+AC,PCdoB+PCdoB+PCdoB,Ordinária,Plenário,NA,NA,f9ac0741cab86990c55e18dc7e39b779,Ativa
2205541,PDL,345,"Susta a aplicação do Decreto nº 9.806, de 28 de maio de 2019, que altera o Decreto nº 99.274, de 6 de junho de 1990, para dispor sobre a composição e o funcionamento do Conselho Nacional do Meio Ambiente - Conama. ",2019-05-29T17:26:00Z,camara,camara,Rodrigo Agostinho,SP,PSB,Ordinária,Plenário,NA,NA,b04a0b2cba942b72902e03a7c1ff457c,Ativa
2205479,PDL,341,"Susta o Decreto nº 9.806, de 28 de maio de 2019, que altera o Decreto nº 99.274, de 6 de junho de 1990, para dispor sobre a composição e o funcionamento do Conselho Nacional do Meio Ambiente - Conama. ",2019-05-29T15:16:00Z,camara,camara,Célio Studart,CE,PV,Ordinária,Plenário,NA,NA,d86aa2eb6e79f844c0e3b9719c75a062,Ativa
2205373,PDL,342,"Susta os efeitos da aplicação do Decreto nº 9.806, de 28 de maio de 2019, que ""Altera o Decreto nº 99.274, de 6 de junho de 1990, para dispor sobre a composição e o funcionamento do Conselho Nacional do Meio Ambiente - Conama"". ",2019-05-29T13:55:00Z,camara,camara,Alessandro Molon,RJ,PSB,Ordinária,Plenário,NA,NA,787b90cdbc371525728eb762d5eef6b4,Ativa
2205833,PDL,362,"Susta, nos termos do art. 49, V, da Constituição Federal, o Decreto nº 9.806, de 28 de maio de 2019, do Poder Executivo, que altera o Decreto nº 99.274, de 6 de junho de 1990, para dispor sobre a composição e o funcionamento do Conselho Nacional do Meio Ambiente - Conama. ",2019-05-30T15:42:00Z,camara,camara,Leonardo Monteiro+Nilto Tatto+Paulo Pimenta,MG+SP+RS,PT+PT+PT,Ordinária,Plenário,NA,NA,558afde1d19415eca8b1cdae6e641693,Ativa
2205754,PDL,353,"Susta, nos termos do art. 49, V, da Constituição, o Decreto nº 9.806, de 28 de maio de 2019. ",2019-05-30T13:26:00Z,camara,camara,Jandira Feghali,RJ,PCdoB,Ordinária,Plenário,NA,NA,22aa18f33a3fff84340a32a1ad07b221,Ativa
2263588,PDL,419,"Susta os efeitos da portaria nº 354 de 28 de setembro de 2020, que aprova o Programa Mineração e Desenvolvimento - PMD e Designa a Secretaria de Geologia, Mineração e Transformação Mineral - SGM/MME como coordenadora da observância no cumprimento e no acompanhamento do Programa Mineração e Desenvolvimento - PMD. ",2020-09-30T10:51:00Z,camara,camara,José Guimarães,CE,PT,Indefinido,Indefinido,NA,NA,2c17f65918903db5527e3438f65218f2,Ativa
2263589,PDL,420,"Susta a aplicação Resolução 500 de 29 de setembro de 2020, do Conselho Nacional do Meio Ambiente - CONAMA, que revoga as Resoluções CONAMA 284/2001, 302/2002 e 303/2002. ",2020-09-30T10:52:00Z,camara,camara,Célio Studart+Professor Israel Batista+Professora Rosa Neide,CE+DF+MT,PV+PV+PT,Ordinária,Plenário,NA,NA,9739dc68f513d3b8a87475f959f2346d,Ativa
2263619,PDL,421,"Susta a Resolução CONAMA, do Conselho Nacional do Meio Ambiente, que revoga as Resoluções CONAMA 302/2002 ,303/2002 ,284/2001 e 264/1999. ",2020-09-30T15:09:00Z,camara,camara,Nilto Tatto,SP,PT,Ordinária,Plenário,NA,NA,f02ad43ae0a52cbb1ee67d53495d6ca9,Ativa
140619,PDL,37,"Susta o Decreto nº 10.224, de 5 de fevereiro de 2020, que revoga o Decreto nº 3.524, de 26 de junho de 2000 e o Decreto nº 6.985, de 20 de outubro de 2009, que regulamenta a Lei nº 7.797, de 10 de julho de 1989, que cria o Fundo Nacional do Meio Ambiente.",2020-02-11T00:00:00Z,senado,senado,Rogério Carvalho PT / SE e outros,NA,NA,Ordinária,Plenário,NA,NA,40b6e1bf9af39379d5677d7f3486c063,Ativa
140618,PDL,36,"Susta o Decreto Presidencial nº 10.224, de 5 de fevereiro de 2020, que Regulamenta a Lei nº 7.797, de 10 de julho de 1989, que cria o Fundo Nacional do Meio Ambiente.",2020-02-11T00:00:00Z,senado,senado,Randolfe Rodrigues REDE / AP,NA,NA,Ordinária,Plenário,NA,NA,a9bd1e213051d3fa015f0eb66daf6074,Ativa
140754,PDL,59,"Susta o Decreto nº 10.235, de 11 de fevereiro de 2020, que altera o Decreto nº 4.703, de 21 de maio de 2003, que dispõe sobre o Programa Nacional da Diversidade Biológica - PRONABIO e a Comissão Nacional da Biodiversidade e revoga o caput, inciso III, alíneas “a” a “e” do inciso X, incisos XII, XV, XVII do art. 6º e incisos VI a XX do caput do art. 7º do Decreto nº 4.703/2003.",2020-02-18T00:00:00Z,senado,senado,Rogério Carvalho PT / SE e outros,NA,NA,Ordinária,Plenário,NA,NA,6142605ff5d70b1c2b51d7d6d0d942f9,Ativa
141084,PDL,85,"Susta a Instrução Normativa nº 7, de 21 de Fevereiro de 2020 do Instituto Brasileiro do Meio Ambiente e do Recursos Naturais Renováveis (IBAMA) que estabelece controle a posteriori para a exportação de madeiras, indicadas no Anexo II.",2020-03-12T00:00:00Z,senado,senado,Rogério Carvalho PT / SE e outros,NA,NA,Ordinária,Plenário,NA,NA,4de57fe01be4f0b7bba53214170a741e,Ativa
141764,PDL,187,"Susta a Instrução Normativa nº 9, de 16 de abril de 2020, do Ministério da Justiça/Fundação Nacional do Índio, que “Disciplina o requerimento, análise e emissão da Declaração de Reconhecimento de Limites em relação a imóveis privados.”",2020-04-30T00:00:00Z,senado,senado,Randolfe Rodrigues REDE / AP,NA,NA,Ordinária,Plenário,NA,NA,90aa7f96ef7d19436c81a41b549c2b89,Ativa
141968,PDL,226,"Susta o Decreto n° 10.347, de 13 de maio de 2020, que dispõe sobre as competências para a concessão de florestas públicas, em âmbito federal.",2020-05-15T00:00:00Z,senado,senado,Rogério Carvalho PT / SE,NA,NA,Ordinária,Plenário,NA,NA,86578c7c53c72a80231998f1ecdaf8ed,Ativa
144966,PDL,418,"Susta a Resolução do CONAMA – Conselho Nacional do Meio Ambiente, que revoga as Resoluções CONAMA 284/2001, 302/2002 e 303/2002.",2020-09-28T00:00:00Z,senado,senado,Jaques Wagner PT / BA e outros,NA,NA,Ordinária,Plenário,NA,NA,c7b6bcd6022b6818e3f8314d05ce2afb,Ativa
145734,PDL,525,"Susta, nos termos do inciso V do art. 49 da Constituição Federal, os efeitos da Portaria Conjunta nº 1, de 2 de dezembro de 2020, do Ministério da Agricultura, Pecuária e Abastecimento.",2020-12-07T00:00:00Z,senado,senado,Fabiano Contarato REDE / ES,NA,NA,Ordinária,Plenário,NA,NA,6ef66f861e22202de3ce51fcb6a05d27,Ativa
145213,PDL,452,"Susta, nos termos do inciso V do art. 49 da Constituição Federal, os efeitos da Resolução nº 499, de 6 de outubro, e da Resolução nº 500, de 21 de outubro, ambas de 2020, do Conselho Nacional do Meio Ambiente – CONAMA.",2020-10-21T00:00:00Z,senado,senado,Fabiano Contarato REDE / ES e outros,NA,NA,Ordinária,Plenário,NA,NA,9c581eea6c5862113234baa0372bc44c,Ativa
141227,PDL,107,"Susta os efeitos do Decreto do Presidente da República, de 19 de abril de 2007, sem número, que homologa a demarcação administrativa da Terra Indígena Apyterewa, localizada no Município de São Félix do Xingu, no Estado do Pará, estabelecendo os seus reais limites.",2020-03-27T00:00:00Z,senado,senado,Zequinha Marinho PSC / PA,NA,NA,Ordinária,Plenário,NA,NA,2e72f673bfc8523a45e924e7ac034903,Ativa
143287,PDL,321,"Susta a aplicação da Resolução - RDC nº 177, de 21 de setembro de 2017, da Agência Nacional de Vigilância Sanitária - ANVISA.",2020-07-07T00:00:00Z,senado,senado,Luis Carlos Heinze PP / RS,NA,NA,Ordinária,Plenário,NA,NA,1c436011f2efcfba77dfc05833cdf834,Ativa
143275,PDL,318,"Susta a aplicação da Resolução - RDC nº 177, de 21 de setembro de 2017, da Agência Nacional de Vigilância Sanitária - ANVISA.",2020-07-07T00:00:00Z,senado,senado,Luis Carlos Heinze PP / RS,NA,NA,Ordinária,Plenário,NA,NA,5d29d44c7063b268bfba7683d562e97d,Ativa
144851,PDL,404,"Susta a aplicação da Resolução - RDC nº 177, de 21 de setembro de 2017, da Agência Nacional de Vigilância Sanitária - ANVISA.",2020-09-22T00:00:00Z,senado,senado,Luis Carlos Heinze PP / RS,NA,NA,Ordinária,Plenário,NA,NA,edfb3d9c64947a11c76ab8c6a46174e2,Ativa
